IdAluno,IdTurma,IdPeriodo,IdSerie,AnoMesRefFeatures,AnoRefFeatures,DataRefFeaturesUltDia,TipoTurma,TurnoPrincipal,TotalVagas,IdDisciplina,DisciplinaRequerNota,DisciplinaCargaHorariaSemanal,DisciplinaStUsaNotaConceito,SexoTurma,IdProfessor,Sexo,EstadoCivil,CorRaca,StDeficienciaCegueira,StDeficienciaBaixaVisao,StDeficienciaSurdez,StDeficienciaAuditiva,StDeficienciaFisica,StDeficienciaSurdoCegueira,StDeficienciaMultipla,StDeficienciaMental,StDeficienciaAutismoInfantil,StDeficienciaSindromeAsperger,StDeficienciaSindromeRett,StDeficienciaTrastornoDesintegrativo,StDeficienciaAltasHabilidades,StAppComunicacao_Sincronizado,StRecursoAuxilioLedor,StRecursoAuxilioTranscricao,StRecursoGuiaInterprete,StRecursoTradutorInterpreteDeLibras,StRecursoLeituraLabial,StRecursoMaterialDidaticoProvaBraille,StRecursoProvaAmpliada,StRecursoProvaSuperampliada,StRecursoCdComAudio,StRecursoLinguaPortuguesaSegundaLingua,StRecursoProvaEmVideo,StPermiteUsoImagem,StEstrangeiro,TipoResponsavel,GrauParentescoResponsavel,Idade,QtdAulasFalta,QtdAulasJustificada,QtdAulasPresente,QtdAulasTotal,QtdAulasFaltaAcum,QtdAulasJustificadaAcum,QtdAulasPresenteAcum,QtdAulasTotalAcum,PercFalta,PercJustificada,PercPresente,PercFaltaAcum,PercJustificadaAcum,PercPresenteAcum,QtdTurmas,QtdDisciplinas,QtdAulasFaltaAnoMes,QtdAulasJustificadaAnoMes,QtdAulasPresenteAnoMes,QtdAulasTotalAnoMes,QtdAulasFaltaAnoMesAcum,QtdAulasJustificadaAnoMesAcum,QtdAulasPresenteAnoMesAcum,QtdAulasTotalAnoMesAcum,PercFaltaAnoMes,PercJustificadaAnoMes,PercPresenteAnoMes,PercFaltaAnoMesAcum,PercJustificadaAnoMesAcum,PercPresenteAnoMesAcum,QtdSeriesAAnoAnterior,QtdSeriesCAnoAnterior,QtdSeriesTotalAnoAnterior,QtdSeriesAAcumAnoAnterior,QtdSeriesCAcumAnoAnterior,QtdSeriesTotalAcumAnoAnterior,%SeriesAAnoAnterior,%SeriesCAnoAnterior,%SeriesAAcumAnoAnterior,%SeriesCAcumAnoAnterior, NotaMediaAnoAnterior,ProbabilidadeDesistente
714,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,4.0,0.0,11.0,15.0,16.0,0.0,83.0,99.0,0.2666666666666666,0.0,0.7333333333333333,0.1616161616161616,0.0,0.8383838383838383,,,,,,,,,,,,0.015014508
903,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,5.0,0.0,11.0,16.0,16.0,0.0,27.0,43.0,0.3125,0.0,0.6875,0.3720930232558139,0.0,0.627906976744186,,,,,,,,,,,,0.110282294
926,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,5.0,0.0,11.0,16.0,15.0,0.0,28.0,43.0,0.3125,0.0,0.6875,0.3488372093023256,0.0,0.6511627906976745,,,,,,,,,,,,0.116375156
886,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,M,0.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,2.0,0.0,14.0,16.0,4.0,0.0,39.0,43.0,0.125,0.0,0.875,0.0930232558139534,0.0,0.9069767441860463,,,,,,,,,,,,0.14793892
939,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,10.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,3.0,0.0,13.0,16.0,9.0,1.0,34.0,44.0,0.1875,0.0,0.8125,0.2045454545454545,0.0227272727272727,0.7727272727272727,,,,,,,,,,,,0.034595683
678,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,2.0,1.0,12.0,15.0,8.0,1.0,89.0,98.0,0.1333333333333333,0.0666666666666666,0.8,0.0816326530612244,0.010204081632653,0.9081632653061223,,,,,,,,,,,,0.009178335
888,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,F,0.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,2.0,1.0,13.0,16.0,4.0,1.0,38.0,43.0,0.125,0.0625,0.8125,0.0930232558139534,0.0232558139534883,0.8837209302325582,,,,,,,,,,,,0.032108597
893,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,1.0,0.0,15.0,16.0,2.0,1.0,40.0,43.0,0.0625,0.0,0.9375,0.0465116279069767,0.0232558139534883,0.9302325581395348,,,,,,,,,,,,0.0022762779
1066,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,F,0.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,3.0,0.0,13.0,16.0,3.0,0.0,41.0,44.0,0.1875,0.0,0.8125,0.0681818181818181,0.0,0.9318181818181818,,,,,,,,,,,,0.074226506
614,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,16.0,16.0,0.0,1.0,95.0,96.0,0.0,0.0,1.0,0.0,0.0104166666666666,0.9895833333333334,,,,,,,,,,,,0.002284135
625,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,2.0,0.0,14.0,16.0,7.0,1.0,88.0,96.0,0.125,0.0,0.875,0.0729166666666666,0.0104166666666666,0.9166666666666666,,,,,,,,,,,,0.021570407
1063,426,5,55,202205,2021,2022-05-31 00:00:00,D,M,130.0,18.0,False,,False,A,16.0,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.5,0.0,0.5,3.0,4.0,6.0,0.0,10.0,16.0,7.0,0.0,36.0,43.0,0.375,0.0,0.625,0.1627906976744186,0.0,0.8372093023255814,,,,,,,,,,,,0.06067495
923,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,13.0,15.0,4.0,1.0,38.0,43.0,0.0666666666666666,0.0666666666666666,0.8666666666666667,0.0930232558139534,0.0232558139534883,0.8837209302325582,,,,,,,,,,,,0.008564944
1028,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Avó,U,9.0,,,,,,,,,,,,,,,3.0,4.0,7.0,0.0,8.0,15.0,15.0,0.0,28.0,43.0,0.4666666666666667,0.0,0.5333333333333333,0.3488372093023256,0.0,0.6511627906976745,,,,,,,,,,,,0.10700027
684,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,4.0,4.0,4.0,1.0,11.0,16.0,14.0,2.0,82.0,98.0,0.25,0.0625,0.6875,0.1428571428571428,0.0204081632653061,0.8367346938775511,,,,,,,,,,,,0.060520794
935,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,8.0,1.0,6.0,15.0,24.0,2.0,17.0,43.0,0.5333333333333333,0.0666666666666666,0.4,0.5581395348837209,0.0465116279069767,0.3953488372093023,,,,,,,,,,,,0.009732114
1039,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,0.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,4.0,0.0,11.0,15.0,11.0,0.0,32.0,43.0,0.2666666666666666,0.0,0.7333333333333333,0.2558139534883721,0.0,0.7441860465116279,,,,,,,,,,,,0.11554199
954,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,1.0,0.0,14.0,15.0,2.0,0.0,41.0,43.0,0.0666666666666666,0.0,0.9333333333333332,0.0465116279069767,0.0,0.9534883720930232,,,,,,,,,,,,0.022162966
909,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,13.0,15.0,7.0,1.0,35.0,43.0,0.0666666666666666,0.0666666666666666,0.8666666666666667,0.1627906976744186,0.0232558139534883,0.813953488372093,,,,,,,,,,,,0.0071879225
951,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,11.0,0.0,4.0,15.0,14.0,0.0,29.0,43.0,0.7333333333333333,0.0,0.2666666666666666,0.3255813953488372,0.0,0.6744186046511628,,,,,,,,,,,,0.7642427
936,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,0.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,5.0,0.0,10.0,15.0,16.0,0.0,27.0,43.0,0.3333333333333333,0.0,0.6666666666666666,0.3720930232558139,0.0,0.627906976744186,,,,,,,,,,,,0.22212026
1059,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,9.0,,,,,,,,,,,,,,,3.0,4.0,1.0,0.0,14.0,15.0,9.0,0.0,34.0,43.0,0.0666666666666666,0.0,0.9333333333333332,0.2093023255813953,0.0,0.7906976744186046,,,,,,,,,,,,0.003288991
1062,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,4.0,0.0,11.0,15.0,10.0,0.0,33.0,43.0,0.2666666666666666,0.0,0.7333333333333333,0.2325581395348837,0.0,0.7674418604651163,,,,,,,,,,,,0.009798772
1051,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,0.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,0.0,1.0,13.0,14.0,5.0,1.0,31.0,37.0,0.0,0.0714285714285714,0.9285714285714286,0.1351351351351351,0.027027027027027,0.8378378378378378,,,,,,,,,,,,0.030530844
906,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,1.0,0.0,14.0,15.0,1.0,0.0,42.0,43.0,0.0666666666666666,0.0,0.9333333333333332,0.0232558139534883,0.0,0.9767441860465116,,,,,,,,,,,,0.0073155724
633,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,1.0,0.0,14.0,15.0,5.0,0.0,93.0,98.0,0.0666666666666666,0.0,0.9333333333333332,0.0510204081632653,0.0,0.9489795918367347,,,,,,,,,,,,0.008730722
1047,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,13.0,15.0,5.0,1.0,39.0,45.0,0.0666666666666666,0.0666666666666666,0.8666666666666667,0.1111111111111111,0.0222222222222222,0.8666666666666667,,,,,,,,,,,,0.0026988303
962,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,3.0,4.0,3.0,0.0,11.0,14.0,18.0,0.0,23.0,41.0,0.2142857142857142,0.0,0.7857142857142857,0.4390243902439024,0.0,0.5609756097560976,,,,,,,,,,,,0.24765606
623,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,2.0,2.0,10.0,14.0,12.0,2.0,63.0,77.0,0.1428571428571428,0.1428571428571428,0.7142857142857143,0.1558441558441558,0.0259740259740259,0.8181818181818182,,,,,,,,,,,,0.034479488
1112,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,2.0,0.0,13.0,15.0,4.0,3.0,34.0,41.0,0.1333333333333333,0.0,0.8666666666666667,0.0975609756097561,0.073170731707317,0.8292682926829268,,,,,,,,,,,,0.04294676
1035,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Avó,U,10.0,,,,,,,,,,,,,,,3.0,4.0,8.0,0.0,7.0,15.0,11.0,0.0,31.0,42.0,0.5333333333333333,0.0,0.4666666666666667,0.2619047619047619,0.0,0.7380952380952381,,,,,,,,,,,,0.8933285
729,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,3.0,4.0,3.0,0.0,12.0,15.0,13.0,0.0,84.0,97.0,0.2,0.0,0.8,0.134020618556701,0.0,0.865979381443299,,,,,,,,,,,,0.27052382
960,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,11.0,,,,,,,,,,,,,,,3.0,4.0,5.0,4.0,5.0,14.0,8.0,4.0,29.0,41.0,0.3571428571428571,0.2857142857142857,0.3571428571428571,0.1951219512195122,0.0975609756097561,0.7073170731707317,,,,,,,,,,,,0.020959059
997,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,3.0,4.0,2.0,0.0,13.0,15.0,5.0,0.0,37.0,42.0,0.1333333333333333,0.0,0.8666666666666667,0.119047619047619,0.0,0.8809523809523809,,,,,,,,,,,,0.049101584
994,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,3.0,4.0,2.0,0.0,13.0,15.0,3.0,0.0,39.0,42.0,0.1333333333333333,0.0,0.8666666666666667,0.0714285714285714,0.0,0.9285714285714286,,,,,,,,,,,,0.038653824
820,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,0.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,3.0,0.0,12.0,15.0,5.0,0.0,37.0,42.0,0.2,0.0,0.8,0.119047619047619,0.0,0.8809523809523809,,,,,,,,,,,,0.1735661
1014,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,3.0,4.0,5.0,0.0,10.0,15.0,17.0,0.0,25.0,42.0,0.3333333333333333,0.0,0.6666666666666666,0.4047619047619047,0.0,0.5952380952380952,,,,,,,,,,,,0.6471888
1015,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,10.0,2.0,2.0,14.0,22.0,2.0,17.0,41.0,0.7142857142857143,0.1428571428571428,0.1428571428571428,0.5365853658536586,0.048780487804878,0.4146341463414634,,,,,,,,,,,,0.917981
932,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,8.0,,,,,,,,,,,,,,,3.0,4.0,3.0,3.0,7.0,13.0,6.0,3.0,31.0,40.0,0.2307692307692307,0.2307692307692307,0.5384615384615384,0.15,0.075,0.775,,,,,,,,,,,,0.012979064
722,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,7.0,,,,,,,,,,,,,,,3.0,4.0,5.0,0.0,10.0,15.0,13.0,0.0,84.0,97.0,0.3333333333333333,0.0,0.6666666666666666,0.134020618556701,0.0,0.865979381443299,,,,,,,,,,,,0.7301066
998,439,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,2.0,0.0,13.0,15.0,3.0,0.0,39.0,42.0,0.1333333333333333,0.0,0.8666666666666667,0.0714285714285714,0.0,0.9285714285714286,,,,,,,,,,,,0.022688292
842,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,8.0,,,,,,,,,,,,,,,3.0,4.0,3.0,0.0,12.0,15.0,8.0,0.0,34.0,42.0,0.2,0.0,0.8,0.1904761904761904,0.0,0.8095238095238095,,,,,,,,,,,,0.031678494
700,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,3.0,4.0,4.0,0.0,11.0,15.0,35.0,0.0,61.0,96.0,0.2666666666666666,0.0,0.7333333333333333,0.3645833333333333,0.0,0.6354166666666666,,,,,,,,,,,,0.0068880324
682,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,11.0,,,,,,,,,,,,,,,3.0,4.0,2.0,0.0,13.0,15.0,17.0,0.0,79.0,96.0,0.1333333333333333,0.0,0.8666666666666667,0.1770833333333333,0.0,0.8229166666666666,,,,,,,,,,,,0.04206861
1068,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,0.0,1.0,14.0,15.0,1.0,1.0,40.0,42.0,0.0,0.0666666666666666,0.9333333333333332,0.0238095238095238,0.0238095238095238,0.9523809523809524,,,,,,,,,,,,0.00035541694
711,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,4.0,0.0,11.0,15.0,14.0,0.0,83.0,97.0,0.2666666666666666,0.0,0.7333333333333333,0.1443298969072164,0.0,0.8556701030927835,,,,,,,,,,,,0.1593106
824,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,0.0,P,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,8.0,,,,,,,,,,,,,,,3.0,4.0,2.0,1.0,11.0,14.0,7.0,1.0,33.0,41.0,0.1428571428571428,0.0714285714285714,0.7857142857142857,0.1707317073170731,0.024390243902439,0.8048780487804879,,,,,,,,,,,,0.045036335
843,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Pai,P,8.0,,,,,,,,,,,,,,,3.0,4.0,1.0,0.0,14.0,15.0,7.0,0.0,35.0,42.0,0.0666666666666666,0.0,0.9333333333333332,0.1666666666666666,0.0,0.8333333333333334,,,,,,,,,,,,0.014962258
601,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,3.0,4.0,0.0,0.0,15.0,15.0,4.0,0.0,89.0,93.0,0.0,0.0,1.0,0.043010752688172,0.0,0.956989247311828,,,,,,,,,,,,0.0062895026
670,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,M,5.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,10.0,,,,,,,,,,,,,,,3.0,4.0,1.0,1.0,13.0,15.0,9.0,1.0,85.0,95.0,0.0666666666666666,0.0666666666666666,0.8666666666666667,0.0947368421052631,0.0105263157894736,0.8947368421052632,,,,,,,,,,,,0.0033187035
664,428,5,55,202205,2021,2022-05-31 00:00:00,G,T,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,9.0,,,,,,,,,,,,,,,3.0,4.0,1.0,0.0,14.0,15.0,4.0,0.0,91.0,95.0,0.0666666666666666,0.0,0.9333333333333332,0.0421052631578947,0.0,0.9578947368421052,,,,,,,,,,,,0.0047444296
1006,438,5,55,202205,2021,2022-05-31 00:00:00,G,M,130.0,,True,,False,A,,F,5.0,B,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Avó,U,8.0,,,,,,,,,,,,,,,3.0,4.0,4.0,0.0,11.0,15.0,10.0,0.0,34.0,44.0,0.2666666666666666,0.0,0.7333333333333333,0.2272727272727272,0.0,0.7727272727272727,,,,,,,,,,,,0.0017075886
833,438,5,55,202205,2021,2022-05-31 00:00:00,G,M,130.0,,True,,False,A,,M,0.0,R,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Mãe,M,6.0,,,,,,,,,,,,,,,3.0,4.0,2.0,0.0,13.0,15.0,3.0,0.0,41.0,44.0,0.1333333333333333,0.0,0.8666666666666667,0.0681818181818181,0.0,0.9318181818181818,,,,,,,,,,,,0.012639182
